ppm,reference_mean,target_mean,mean_difference,standardized_effect,absolute_effect
7.10395,-0.3048000303839361,1.2377973866205487,1.542597417004485,2129.8094534594793,2129.8094534594793
7.51895,-0.6404439149253015,-0.4372315335443507,0.20321238138095082,2046.4688926428757,2046.4688926428757
7.64994,-0.6595103938773372,0.7063947585169424,1.3659051523942796,1940.5857500541138,1940.5857500541138
7.71894,-0.6572687045061744,1.9714864615232857,2.62875516602946,1859.2114515538808,1859.2114515538808
8.13794,-0.7580678836792624,0.25358612650630213,1.0116540101855644,1807.5872668108902,1807.5872668108902
5.98396,0.3711668324692302,0.19964067549151937,-0.17152615697771084,-1669.6304812571336,1669.6304812571336
7.69994,-0.6879729372438552,4.382071716099837,5.070044653343692,1515.9935674467804,1515.9935674467804
8.13294,-0.6795882452913853,0.03775755101438456,0.7173457963057699,1500.5589246423579,1500.5589246423579
7.68894,-0.7475967006556277,4.224667855762585,4.972264556418213,1465.9653872524582,1465.9653872524582
8.69594,-0.8798801828071002,-1.3424224579667745,-0.4625422751596743,-1386.8409340104374,1386.8409340104374
6.15196,0.5749933723608301,1.2225642907424246,0.6475709183815944,1336.2979306584423,1336.2979306584423
6.97095,-0.3226664902138347,0.12328811036975568,0.4459546005835904,1296.5270184498231,1296.5270184498231
7.58695,-0.6666133543136645,1.0014757279633513,1.6680890822770158,1271.853141670338,1271.853141670338
7.66094,-0.771801011171786,1.1444847804101035,1.9162857915818896,1183.1593923229207,1183.1593923229207
7.71194,-0.7679525477555877,2.8317066533220414,3.599659201077629,1171.7829894427966,1171.7829894427966
7.71394,-0.8199435545655587,2.3328893226601384,3.152832877225697,1129.41177660751,1129.41177660751
8.81394,-0.8824096489889934,-1.6182821674394288,-0.7358725184504353,-989.3695552023156,989.3695552023156
8.04894,-0.7091303901225036,1.1779911152974367,1.8871215054199402,974.8115716928857,974.8115716928857
7.71094,-0.7405780483622806,3.0053006250082683,3.745878673370549,958.0565191958693,958.0565191958693
6.88295,-0.07208088005351057,-0.5350126104871125,-0.4629317304336019,-953.2852000143563,953.2852000143563
8.72294,-0.8519730769489331,-1.5479591595642754,-0.6959860826153423,-888.6226247434415,888.6226247434415
8.75694,-0.8496693261927113,-1.5255671562278872,-0.6758978300351759,-843.4387809071702,843.4387809071702
8.04994,-0.7169607539166466,0.9028599608354866,1.6198207147521333,818.2144927094872,818.2144927094872
8.70594,-0.8869980305156469,-1.5715870080669687,-0.6845889775513219,-733.1150997135688,733.1150997135688
