ppm,reference_mean,target_mean,mean_difference,standardized_effect,absolute_effect
8.39294,0.6896102376813522,-0.33443797431807615,-1.0240482119994283,-8.816485048652407,8.816485048652407
8.32894,-0.8738126417826912,-0.3627421153550261,0.5110705264276652,8.815805763438712,8.815805763438712
6.25196,1.3369572442433721,-0.29863680340092713,-1.6355940476442994,-8.785488195790993,8.785488195790993
8.81594,-0.9544470297611498,-0.3864454175865367,0.5680016121746131,8.758436818081897,8.758436818081897
8.31494,-0.9050620865023242,-0.36650249735544294,0.5385595891468813,8.72623916981466,8.72623916981466
6.24596,1.2572011490756958,-0.29173529970416995,-1.5489364487798658,-8.725582098539764,8.725582098539764
8.82094,-0.9245370308460856,-0.38136386878502454,0.5431731620610611,8.707942097429205,8.707942097429205
8.39394,0.7391177778869578,-0.33117283800957176,-1.0702906158965295,-8.65369706309503,8.65369706309503
8.93494,-0.9635603433099887,-0.37628893309308054,0.5872714102169082,8.630395390416183,8.630395390416183
6.25296,1.3834754803242144,-0.3030352561142687,-1.686510736438483,-8.610182543271167,8.610182543271167
8.29294,-0.890210142305638,-0.35146977189720235,0.5387403704084357,8.601579937482521,8.601579937482521
7.24495,0.8558003466293077,-0.16302748933338018,-1.0188278359626879,-8.598814540469805,8.598814540469805
5.57896,2.801608013105803,-0.36321534326082816,-3.164823356366631,-8.57287946129917,8.57287946129917
8.32794,-0.8634915337571183,-0.3595644962875413,0.503927037469577,8.569594646213735,8.569594646213735
8.32394,-0.8751035247504126,-0.3668529600591637,0.508250564691249,8.566341246098544,8.566341246098544
5.59196,2.0128300474226424,-0.36435922431427026,-2.3771892717369125,-8.561494885644755,8.561494885644755
7.24795,0.8337553430924216,-0.1747431044928829,-1.0084984475853045,-8.553706181743912,8.553706181743912
5.59396,1.9431647974476052,-0.3601664429465985,-2.3033312403942037,-8.55251276066261,8.55251276066261
7.24595,0.7989673608079508,-0.1640143445987057,-0.9629817054066565,-8.541676028511528,8.541676028511528
5.59296,1.9261613581062416,-0.36307478021575046,-2.289236138321992,-8.524149019149958,8.524149019149958
5.59096,2.0571477646047764,-0.3562287700268633,-2.41337653463164,-8.523326596227305,8.523326596227305
5.57996,2.6688332837261566,-0.3691989534520388,-3.0380322371781956,-8.510790478056883,8.510790478056883
5.58696,2.2429510571871085,-0.36153869952255957,-2.6044897567096683,-8.49620955690857,8.49620955690857
5.63296,0.4614947142803818,-0.370611666572552,-0.8321063808529339,-8.492656294057308,8.492656294057308
6.33895,3.195954630231451,-0.19733897776146492,-3.393293607992916,-8.488486376228584,8.488486376228584
5.58196,2.558314795542923,-0.35893939675565606,-2.917254192298579,-8.483731752706902,8.483731752706902
