SampleId,Modality,ActualClass,Year,PC1,PC2,PC3,PC4,PC5,PC6,PC7,PC8,PC9,PC10
44,440 nm,G11,1404,23.507590376020993,-14.30028241899805,2.5851565047784923,-1.3683463173877037,3.1938842311493323,-3.1218280577839588,0.023700829630755142,-2.627112806384641,0.009932278261469073,-0.3430758263160642
1,Combined,G1,1394,-54.4547826717339,2.064840835067422,24.13219642464403,-13.755857006620035,1.875544756836857,3.789640745639915,-15.468810352074243,0.5609437112591573,2.0779171827991387,-5.054116075491187
3,Combined,G1,1404,24.354092585760217,44.527592278978545,-8.665340413001072,-11.425179193785326,-5.353538143062853,-10.392136051605538,-0.6138154427708848,-0.3374094020064035,15.065749281413616,-1.734514823491183
4,Combined,G2,1394,-55.0193188997012,0.24129901818619828,-7.017827129588597,11.142807749254768,-10.384799551431954,6.597538591456147,-14.184072232449333,2.0689616824465022,-1.2570310005798897,-9.176989996643336
5,Combined,G2,1404,38.85383055315039,2.984452395033872,9.029019579986254,13.5519310000844,6.006463340087194,3.5717432592834286,2.1460366030943074,2.9907972923623807,5.574212616103523,-1.451490880767596
6,Combined,G2,1404,37.333935572092855,-20.504439952114737,5.559179350545337,6.830825224514374,2.7302714380806288,0.7527541471566778,1.1190578968308367,-3.8462067108381426,5.611903519868145,-2.3455010109663164
7,Combined,G2,1404,37.49607155387064,-5.369837191628013,8.877163389818042,13.2331587769876,5.840121869560126,8.752834010021516,2.358730236924212,9.870897056150303,0.4826374451733888,1.8599231352250238
8,Combined,G2,1404,36.82949247049797,-5.102043295892872,5.593186592571979,10.88277286253025,4.089788381833872,7.817635380665328,1.7682634185616177,15.770769360522406,-6.387114859675891,2.533485895011922
9,Combined,G3,1394,-51.97314905656839,-4.596562901923584,-23.991397560148357,19.53520408278439,-3.8785219155907127,1.268146888016217,5.008714668423156,-3.4173377856918807,1.4539971882736475,18.810477442803446
10,Combined,G3,1394,-54.458583830118044,-2.7681832793768515,-19.5416095546605,20.464672085615835,-16.41022328016254,3.4886953144576913,-5.620861843009198,-0.10852682549934278,1.203382473429526,3.303539151295687
11,Combined,G3,1404,36.848232113647946,19.58622552585433,4.392375510726887,9.322358269153762,2.9709687645775764,-3.8813959712950616,-1.329014677005914,-7.763109232199264,-9.293952493825936,-0.002675801274359832
12,Combined,G3,1404,25.214195525571405,-38.52677997116404,-10.409913656132355,-20.059119851816675,-9.634180411256844,-12.662114541127464,-2.5948657016720555,-16.37052423107916,10.36888849059427,-0.8961728501787191
13,Combined,G4,1394,-57.03578050873139,-0.9654788769975722,-1.266223525569384,9.798519510641459,-13.779174685970968,3.6093331902829986,-12.931742512135582,1.4777511665393572,0.6192065423878271,-8.85833302127386
14,Combined,G4,1404,27.763508324554262,41.73524927093465,-6.077547765840614,-5.19932710430407,-3.7166632386526524,-9.532794596281715,-2.880624568227067,4.784773422403644,-1.8932652845610711,1.1858432866028172
15,Combined,G4,1404,26.45737604885792,43.17535669947298,-7.4297462311582105,-9.022183429106422,-4.371561348251737,-9.933537072659098,-0.4623933573020934,-0.22604454071893967,12.730415208985246,-1.0435011958265865
