ppm,PC1_loading
7.34895,0.0010817311268681322
7.34995,0.0010062235876106766
7.35095,0.0008874657622253896
7.35195,0.0006528724089744489
7.35295,0.0002869404938611714
7.35395,-2.7544542798556877e-05
7.35495,-0.0004475432612900883
7.35595,-0.0009871588701175628
7.35695,-0.0012592658034053157
7.35795,-0.0018188838496993715
7.35895,-0.00215733413216022
7.35995,-0.0022885410549973646
7.36095,-0.002379212953895349
7.36195,-0.002431866559046371
7.36295,-0.0025027948317208185
7.36395,-0.0024283920831672068
7.36495,-0.002270453369438049
7.36595,-0.0021805433742935797
7.36695,-0.0020622532153814713
7.36795,-0.0019307295483072672
7.36895,-0.001834836787464912
7.36995,-0.001872884263882131
7.37095,-0.001944821342509826
7.37195,-0.002190618615199006
7.37295,-0.0023822092896123533
7.37395,-0.0025859898372405043
7.37495,-0.002841562076992184
7.37595,-0.0031557044237945408
7.37695,-0.003489942310124868
7.37795,-0.0039179242937718815
7.37895,-0.004365195997444067
7.37995,-0.004829210741351929
7.38095,-0.005256353622463048
7.38195,-0.005643496465173214
7.38295,-0.005946957744846319
7.38395,-0.00622095014997006
7.38495,-0.00645268895727712
7.38595,-0.006646414323114442
7.38695,-0.006786527130896865
7.38795,-0.006902269053282663
7.38895,-0.006978183290078321
7.38995,-0.0070083248040072555
7.39095,-0.007025028092381555
7.39195,-0.007030621301651554
7.39295,-0.006982725703589916
7.39395,-0.006917389457321803
7.39495,-0.0068293876815517735
7.39595,-0.006710054580304538
7.39695,-0.0066254978817680355
7.39795,-0.00651886058140651
7.39895,-0.006420665944492859
7.39995,-0.006319145082359208
7.40095,-0.006224293896669467
7.40195,-0.006119106316902272
7.40295,-0.005998723346795285
7.40395,-0.005850363484521768
7.40495,-0.005723135329856457
7.40595,-0.0055941940351649086
7.40695,-0.005433831985372418
7.40795,-0.005292175038364855
7.40895,-0.005203092520198306
7.40995,-0.005106255001852504
7.41095,-0.005008384498821583
7.41195,-0.004913457040349056
7.41295,-0.004870522212171756
7.41395,-0.004896274849922135
7.41495,-0.005007941420020878
7.41595,-0.005173832666762929
7.41695,-0.005369743069603044
7.41795,-0.005579664824311727
7.41895,-0.005754593557341791
7.41995,-0.0059215060453553835
7.42095,-0.006048537860246721
7.42195,-0.006133364066766504
7.42295,-0.006167849594021623
7.42395,-0.006160213767872349
7.42495,-0.006115022638261079
7.42595,-0.006041337134407923
7.42695,-0.005971363885942192
7.42795,-0.005864267895495263
7.42895,-0.005745712156623924
7.42995,-0.005573769978158959
7.43095,-0.005344350970160386
7.43195,-0.005023795032515789
7.43295,-0.004649769962454133
7.43395,-0.004175534865452393
7.43495,-0.00363603018403786
7.43595,-0.003056103979899783
7.43695,-0.0024503833085444183
7.43795,-0.0018815291183629423
7.43895,-0.0012638953837152142
7.43995,-0.0006235276719357495
7.44095,-2.0414858148908567e-05
7.44195,0.0004850534673230788
7.44295,0.0008145963652932557
7.44395,0.0010223379695892007
7.44495,0.0011309854834711491
7.44595,0.001128027087565693
7.44695,0.0010071002753170902
7.44795,0.0007845754200070934
7.44895,0.0005436056531210419
7.44995,0.0002468813641164979
7.45095,-0.00010677884826074508
7.45195,-0.0004576565845882667
7.45295,-0.0008708851411198106
7.45395,-0.0012013044633284286
7.45495,-0.0014956043790164387
7.45595,-0.001749731707713065
7.45695,-0.0021055164144582962
7.45795,-0.0025004596370039383
7.45895,-0.002808371974681704
7.45995,-0.003091801341445878
7.46095,-0.0033644273255105392
7.46195,-0.0036932308409483748
7.46295,-0.004183594026316343
7.46395,-0.004589961237162644
7.46495,-0.004956115733795809
7.46595,-0.005311244454453854
7.46695,-0.005585901930751513
7.46795,-0.005832879751277413
7.46895,-0.006077262745959114
7.46995,-0.0062663505799918804
7.47095,-0.0063895693363955584
7.47195,-0.0064897082782425786
7.47295,-0.006610879995041855
7.47395,-0.006692426068871982
7.47495,-0.00673096367819031
7.47595,-0.006750209076973118
7.47695,-0.006731114421531622
7.47795,-0.006670261863754455
7.47895,-0.006561951787081396
7.47995,-0.006477797296973666
7.48095,-0.006403826257119473
7.48195,-0.006316071528854994
7.48295,-0.006200927457553198
7.48395,-0.006139352257027012
7.48495,-0.006021785353832968
7.48595,-0.00588923860144522
7.48695,-0.0058197767082595765
7.48795,-0.005773540760492484
7.48895,-0.005832688583104385
7.48995,-0.005866314235819761
7.49095,-0.005883937693493424
7.49195,-0.005889833212196441
7.49295,-0.005938479703723039
7.49395,-0.005918571836386643
7.49495,-0.0059127264104489085
7.49595,-0.005990672501223221
7.49695,-0.006016202052533379
7.49795,-0.005966031441870249
7.49895,-0.0059938861573959785
7.49995,-0.006009061278324899
7.50095,-0.005968586621240929
7.50195,-0.005858705769842113
7.50295,-0.0057329845905702784
7.50395,-0.005538260829705652
7.50495,-0.005267608880231813
7.50595,-0.004972554424807696
7.50695,-0.004485300004733856
7.50795,-0.003973132474497846
7.50895,-0.003331119525093632
7.50995,-0.002607344591579779
7.51095,-0.0018451376672873176
7.51195,-0.0011438738943787014
7.51295,-0.0004191523877410378
7.51395,0.0004790707311893508
7.51495,0.0013267904428771369
7.51595,0.0021170552479500442
7.51695,0.002973707543237414
7.51795,0.0035870178378185733
7.51895,0.004082266255449409
7.51995,0.004481085085005484
7.52095,0.004766499626097819
7.52195,0.005098436109983969
7.52295,0.005452277292730535
7.52395,0.005777113665227382
7.52495,0.006098249920917299
7.52595,0.0063023618698757776
7.52695,0.006515312945799635
7.52795,0.006760740797576988
7.52895,0.006805734161113908
7.52995,0.006778766503949433
7.53095,0.0066665386251654815
7.53195,0.006556296770832687
7.53295,0.006490550206011343
7.53395,0.006213275901730794
7.53495,0.0060377251204188475
7.53595,0.00600972514017074
7.53695,0.0060581782929369984
7.53795,0.00620698721340239
7.53895,0.006348485043390793
7.53995,0.006542216715931881
7.54095,0.00654909833216371
7.54195,0.006439822739495326
7.54295,0.006483152912917718
7.54395,0.00631295996796413
7.54495,0.006071289318677211
7.54595,0.005996028273043119
7.54695,0.005776399337403928
7.54795,0.005569149655280565
7.54895,0.005421332680896745
7.54995,0.005221922142975772
7.55095,0.005094145030605031
7.55195,0.004914222538354415
7.55295,0.004743741884235412
7.55395,0.004618375313386229
7.55495,0.004502437640073853
7.55595,0.004411938482564946
7.55695,0.004363993366792062
7.55795,0.004386570676604769
7.55895,0.004461791222956817
7.55995,0.004616406680519303
7.56095,0.0048565067865328085
7.56195,0.0050326287777825085
7.56295,0.00513615987947919
7.56395,0.005155700573808273
7.56495,0.005206339122271686
7.56595,0.005145120197786648
7.56695,0.0050403941998003595
7.56795,0.004876061113473889
7.56895,0.00471697737081245
7.56995,0.0045388618434518005
7.57095,0.004328117767392619
7.57195,0.004129944295579267
7.57295,0.003975910088704524
7.57395,0.003802519342623715
7.57495,0.0036627915060859426
7.57595,0.003548350455405219
7.57695,0.003448444143268387
7.57795,0.00344833919682727
7.57895,0.0034619926098004242
7.57995,0.00344085885566727
7.58095,0.0034385009238695084
7.58195,0.003410903525670967
7.58295,0.0033924028937234725
7.58395,0.0034657661967350466
7.58495,0.003514996158805545
7.58595,0.0036946572179004313
7.58695,0.0039001653138468926
7.58795,0.004117995362030854
7.58895,0.004381087639375236
7.58995,0.004580568745948381
7.59095,0.004875659452726074
7.59195,0.005238475034865714
7.59295,0.005554522242081635
7.59395,0.0056393787304169045
7.59495,0.005507766270847669
7.59595,0.005211819193916428
7.59695,0.004784082062610454
7.59795,0.004086084564818605
7.59895,0.0035273216813367326
7.59995,0.0030918496308415784
7.60095,0.0027686931557284944
7.60195,0.0026040552042368168
7.60295,0.0025453424601614956
7.60395,0.0026059422415766324
7.60495,0.0027529761511209854
7.60595,0.00301439328868948
7.60695,0.003294534671111461
7.60795,0.0036947373144994625
7.60895,0.004053357621877938
7.60995,0.004269617298228978
7.61095,0.004608472637251348
7.61195,0.005047872864614789
7.61295,0.005331902300908882
7.61395,0.005620138395273198
7.61495,0.005889147240827856
7.61595,0.006275365905404518
7.61695,0.0064117800032384605
7.61795,0.0063532634199044225
7.61895,0.006452274503081878
7.61995,0.006560850767157402
7.62095,0.006494915854052497
7.62195,0.006335291226067392
7.62295,0.006093726884403518
7.62394,0.005750629175928419
7.62494,0.005235999111207558
7.62594,0.0048106116027219255
7.62694,0.004444017746056584
7.62794,0.004203322068104323
7.62894,0.003995770775893205
7.62994,0.003836523254598922
7.63094,0.003744613960449504
7.63194,0.0036560729498905918
7.63294,0.003616147058889208
7.63394,0.0036515704878461236
7.63494,0.0037277425350754727
7.63594,0.003844725361316584
7.63694,0.004018673121526307
7.63794,0.004263984731626966
7.63894,0.004539804915574909
7.63994,0.004750321874900614
7.64094,0.004837381761749538
7.64194,0.004787855414027957
7.64294,0.004539991793480849
7.64394,0.0042707904430021515
7.64494,0.00400253975967638
7.64594,0.0038083358066128906
7.64694,0.003670682516389157
7.64794,0.003476478447055048
7.64894,0.003325613090599509
7.64994,0.003262081765119913
7.65094,0.003170802462305811
7.65194,0.0030922294203798322
7.65294,0.0029974186736314826
7.65394,0.002916766402923285
7.65494,0.00288246367778648
7.65594,0.002901037074775767
7.65694,0.0029244170905467896
7.65794,0.002988818499114092
7.65894,0.0030486828821984276
7.65994,0.0032311654768501104
7.66094,0.0032901639003978106
7.66194,0.0033714641322302565
7.66294,0.0033177087511601575
7.66394,0.0032063216066228794
7.66494,0.003253347190246033
7.66594,0.003191055828583222
7.66694,0.0031080267655311557
7.66794,0.0030228855252717405
7.66894,0.0030939192773072875
7.66994,0.0030796360733224525
7.67094,0.003086983858985787
7.67194,0.0030953832042361325
7.67294,0.0031082891070808834
7.67394,0.0031658681275774214
7.67494,0.003269013589739167
7.67594,0.00337296185732266
7.67694,0.003497688392268681
7.67794,0.0035945133181742627
7.67894,0.0037164374953284752
7.67994,0.003900300594206746
7.68094,0.0040636817393494545
7.68194,0.004307748234382036
7.68294,0.004653965121407871
7.68394,0.0050543749961485095
7.68494,0.005431892643240638
7.68594,0.00571374334081992
7.68694,0.006040971921927792
7.68794,0.006184917536961509
7.68894,0.006349591539185096
7.68994,0.006382614150341425
7.69094,0.0063350551251288864
7.69194,0.006272737442712294
7.69294,0.006102322050584076
7.69394,0.006007973602486749
7.69494,0.006070478775581866
7.69594,0.006150535830505975
7.69694,0.006323622793799692
7.69794,0.006637484957735295
7.69894,0.006787899527615752
7.69994,0.006884333315596149
7.70094,0.006882762177545486
7.70194,0.006583420726066745
7.70294,0.006296092908273009
7.70394,0.006041749169500821
7.70494,0.005775629965570125
7.70594,0.005567830070488355
7.70694,0.0054383996158978995
7.70794,0.0053529665649432795
7.70894,0.005271555918585883
7.70994,0.005205420687462366
7.71094,0.005238652204619502
7.71194,0.005268050476478328
7.71294,0.005344795609631728
7.71394,0.00544070399811585
7.71494,0.005587844045704095
7.71594,0.00578279960584141
7.71694,0.005995393976750003
7.71794,0.006193825951751028
7.71894,0.0064262425182409376
7.71994,0.0065886033363013
7.72094,0.006705827384401112
7.72194,0.006827324063821827
7.72294,0.006905127614057086
7.72394,0.006965953819212754
7.72494,0.00699219930705881
7.72594,0.006946033733136152
7.72694,0.0068591379170036305
7.72794,0.006601322837301902
7.72894,0.006275007347459308
7.72994,0.0060815200770726295
7.73094,0.005876070127284317
7.73194,0.005650704331521794
7.73294,0.005438720572723024
7.73394,0.005269804167802904
7.73494,0.0051441020088560645
7.73594,0.005040961860316357
7.73694,0.004996902200090638
7.73794,0.005006206014373049
7.73894,0.004957256290962857
7.73994,0.004945906415050999
7.74094,0.004962982844487284
7.74194,0.00494955518028076
7.74294,0.005009034800762206
7.74394,0.005116361671720812
7.74494,0.005257354602922801
7.74594,0.00543207381511603
7.74694,0.005627837726271325
7.74794,0.005850218943011593
7.74894,0.006058595587098421
7.74994,0.00628545716427047
7.75094,0.006636590523318867
7.75194,0.006885819009808353
7.75294,0.007088846207655471
7.75394,0.007229842377576747
7.75494,0.007458679557647741
7.75594,0.007731935718959178
7.75694,0.00797444216105986
7.75794,0.00800713838048242
7.75894,0.007987350585377539
7.75994,0.008081562470514468
7.76094,0.007956511299124083
7.76194,0.007941112406487611
7.76294,0.007750953753120518
7.76394,0.007600634420565444
7.76494,0.007443824839231545
7.76594,0.007432439337613431
7.76694,0.0075163220042379405
7.76794,0.007488392665455155
7.76894,0.007557999982780467
7.76994,0.007591987030556447
7.77094,0.007721543081407831
7.77194,0.00791486390168231
7.77294,0.008084229741643136
7.77394,0.008301453839680029
7.77494,0.008525059664147532
7.77594,0.008779034601770154
7.77694,0.008944975999757842
7.77794,0.009018457332801254
7.77894,0.009096309984020326
7.77994,0.00915922171149979
7.78094,0.009162799591036297
7.78194,0.009263124267352705
7.78294,0.009309768605568626
7.78394,0.00935472318533506
7.78494,0.009353630647211482
7.78594,0.009256773236052422
7.78694,0.008971736589665597
7.78794,0.008608964008030014
7.78894,0.008163936929042341
7.78994,0.007595600738178051
7.79094,0.006998622184669721
7.79194,0.006483930994247417
7.79294,0.006004990627063993
7.79394,0.005648038196355459
7.79494,0.005393314954596539
7.79594,0.005169611173976283
7.79694,0.00500913064959628
7.79794,0.004937138356610307
7.79894,0.004852105848465894
7.79994,0.004743629816285755
7.80094,0.004696163198614425
7.80194,0.0046563725525258035
7.80294,0.004652485782239855
7.80394,0.00469714747118259
7.80494,0.004719607377621949
7.80594,0.004768104364694523
7.80694,0.004836649325730052
7.80794,0.004892047744832103
7.80894,0.004925305565860236
7.80994,0.00494265903843991
7.81094,0.004996888884212976
7.81194,0.004992010341515443
7.81294,0.004933751848922005
7.81394,0.004859254518015349
7.81494,0.004789392233587038
7.81594,0.00471589231755417
7.81694,0.00463805291997755
7.81794,0.0045852777449637925
7.81894,0.0045542732960059205
7.81994,0.004530708974714216
7.82094,0.00450593874341076
7.82194,0.004490846893522626
7.82294,0.004472234147641523
7.82394,0.004470951250043653
7.82494,0.004487929325925949
7.82594,0.004525331498041337
7.82694,0.0045834646190239855
7.82794,0.004679433890583547
7.82894,0.0047886117587929615
7.82994,0.0048860248016986
7.83094,0.004953014481100418
7.83194,0.005092277832507889
7.83294,0.005225533949299579
7.83394,0.005342416221155077
7.83494,0.005466964023018157
7.83594,0.005584280039352884
7.83694,0.005736128996073148
7.83794,0.0058048718780405635
7.83894,0.005830677889246923
7.83994,0.005847813034237809
7.84094,0.005806221838499146
7.84194,0.00578293497149028
7.84294,0.0057485162274526
7.84394,0.00570521095987824
7.84494,0.00575571948899302
7.84594,0.0056962074219147
7.84694,0.005665143817411015
7.84794,0.005653947628321551
7.84894,0.005673594837040482
7.84994,0.005717742802603946
7.85094,0.00573710394540644
7.85194,0.005844369533402028
7.85294,0.005831690715086227
7.85394,0.005874964329053569
7.85494,0.005925747589966222
7.85594,0.0060914071337143565
7.85694,0.006299609752074103
7.85794,0.006534510011054956
7.85894,0.006808462463421652
7.85994,0.007160775143417017
7.86094,0.007372913320985001
7.86194,0.007525853895568611
7.86294,0.007738733110574365
7.86394,0.007886556091464032
7.86494,0.008141320461139962
7.86594,0.008544134826552554
7.86694,0.008635132049201794
7.86794,0.008711591742022995
7.86894,0.009052471181956309
7.86994,0.009198457132041996
7.87094,0.009324702515518549
7.87194,0.009677175044656565
7.87294,0.009981264021515036
7.87394,0.010115255304377655
7.87494,0.01036983680818531
7.87594,0.010206418184839132
7.87694,0.010561485989754578
7.87794,0.010901747636833315
7.87894,0.011170338056671756
7.87994,0.01136870310080167
7.88094,0.011586926963830735
7.88194,0.011590782791543248
7.88294,0.012039958660588986
7.88394,0.012279675417928883
7.88494,0.012111162040289978
7.88594,0.012182282188441865
7.88694,0.012414958659157446
7.88794,0.01245643091505706
7.88894,0.012877058745066583
7.88994,0.013074443992861699
7.89094,0.012957925243073437
7.89194,0.012935005633993983
7.89294,0.012888541530099757
7.89394,0.012845587157271894
7.89494,0.012962042123275891
7.89594,0.012895676914730992
7.89694,0.012830180631383767
7.89794,0.013264817472363407
7.89894,0.013256874670842004
7.89994,0.013409159801729898
7.90094,0.013563452382104003
7.90194,0.013656776518840319
7.90294,0.01411241976721104
7.90394,0.014614213870444197
7.90494,0.014444642257580916
7.90594,0.013933906392980836
7.90694,0.013722048283343955
7.90794,0.01305448609219693
7.90894,0.01229390095195521
7.90994,0.011401930358080887
7.91094,0.01072085965997632
7.91194,0.010175524134488677
7.91294,0.010041957632114339
7.91394,0.010316031322530552
7.91494,0.010757279089299717
7.91594,0.011177095121101484
7.91694,0.011527102969835628
7.91794,0.011610582977505267
7.91894,0.01152222656226668
7.91994,0.011553155022374875
7.92094,0.012115481174075847
7.92194,0.012392935373154276
7.92294,0.01255489881557214
7.92394,0.012678172703904011
7.92494,0.012899925648030984
7.92594,0.013498920467800813
7.92694,0.01386806265590467
7.92794,0.014446437043194446
7.92894,0.014653266505169397
7.92994,0.014812097581279982
7.93094,0.015154748852351666
7.93194,0.015311394499256071
7.93294,0.0152165329095168
7.93394,0.015214217024482758
7.93494,0.014601484318931782
7.93594,0.014192708412995258
7.93694,0.01374698146137483
7.93794,0.012817904718390744
7.93894,0.012418352353154267
7.93994,0.012192326849919647
7.94094,0.012546030168326276
7.94194,0.013356684926446082
7.94294,0.014009331902155368
7.94394,0.014952915486704866
7.94494,0.015965587183188898
7.94594,0.016676726046209803
7.94694,0.017519830198556564
7.94794,0.018402337777018992
7.94894,0.01858542018505104
7.94994,0.01870168065976237
7.95094,0.01891043141678189
7.95194,0.019317765281953874
7.95294,0.019769358209050257
7.95394,0.0201710833164287
7.95494,0.020982989851126777
7.95594,0.021204547505785404
7.95694,0.02103076918713252
7.95794,0.020701021073516155
7.95894,0.020477590349940403
7.95994,0.0202846803468736
7.96094,0.019736577101753812
7.96194,0.01891215632820787
7.96294,0.018098437143061065
7.96394,0.0164596158575574
7.96494,0.015251966588481887
7.96594,0.014377527496284003
7.96694,0.014415798024254632
7.96794,0.014589139554208487
7.96894,0.014833096062782847
7.96994,0.015647991642030356
7.97094,0.01625024050029807
7.97194,0.016529488624918386
7.97294,0.017131234385230638
7.97394,0.01691815533822649
7.97494,0.016483002756083637
7.97594,0.015671568481814065
7.97694,0.015286556464776405
7.97794,0.015252207887651482
7.97894,0.015682164317458353
7.97994,0.016102853398134862
7.98094,0.016562383104549282
7.98194,0.016740111233622037
7.98294,0.01716494912384683
7.98394,0.017968893831902227
7.98494,0.019086659399621966
7.98594,0.020179390585100206
7.98694,0.020616549899754096
7.98794,0.02137981920992387
7.98894,0.022152778101590373
7.98994,0.02263756328234383
7.99094,0.022794592457410383
7.99194,0.0227344916218114
7.99294,0.022910602174221514
7.99394,0.0232339577922288
7.99494,0.022877324143340264
7.99594,0.023002631909961328
7.99694,0.022925938905912647
7.99794,0.02248113185254806
7.99894,0.021562575010014483
7.99994,0.021401913316109838
8.00094,0.020802740484125018
8.00194,0.020022247567594582
8.00294,0.01926946954863013
8.00394,0.01863979790397639
8.00494,0.01810300723994356
8.00594,0.01735946716410735
8.00694,0.016411005746600503
8.00794,0.015733897426449102
8.00894,0.015231177056609578
8.00994,0.014496218804645314
8.01094,0.013982724440817128
8.01194,0.013999312677877348
8.01294,0.014295925735130523
8.01394,0.01443917784181276
8.01494,0.014959328489924501
8.01594,0.01577642633690213
8.01694,0.016492488399133882
8.01794,0.016975258952849563
8.01894,0.017482982517878453
8.01994,0.017604243953383666
8.02094,0.017450520792032975
8.02194,0.017288660187477885
8.02294,0.01766234327625119
8.02394,0.017816441493641928
8.02494,0.01798205145293638
8.02594,0.01816062916020499
8.02694,0.01817376986692117
8.02794,0.018396791958620918
8.02894,0.018685529409196155
8.02994,0.018503886294457764
8.03094,0.018315393706802432
8.03194,0.018629643950687134
8.03294,0.01827595080267359
8.03394,0.01787477097023285
8.03494,0.01826008489096344
8.03594,0.01815732538211133
8.03694,0.018112368578633162
8.03794,0.017919933459962997
8.03894,0.017422090609909718
8.03994,0.017139466154021107
8.04094,0.016930342912554262
8.04194,0.016622703183066443
8.04294,0.01680844716398033
8.04394,0.01711043121212205
8.04494,0.017451720259537375
8.04594,0.017659059534653306
8.04694,0.01808949634356825
8.04794,0.01865347627254305
8.04894,0.019402272989677217
8.04994,0.02009692071695837
8.05094,0.020379457118281073
8.05194,0.02085112162312399
8.05294,0.02139908574771707
8.05394,0.021488419144550436
8.05494,0.021206379223175576
8.05594,0.02061874290636452
8.05694,0.02009404286303991
8.05794,0.019942640116073652
8.05894,0.019479490135461863
8.05994,0.019616598492902797
8.06094,0.01994478462356698
8.06194,0.019622311812455173
8.06294,0.019742934309861383
8.06394,0.021059943602683713
8.06494,0.021623780975650802
8.06594,0.022042241904984376
8.06694,0.02267247051578453
8.06794,0.02341508194533385
8.06894,0.02406907999710357
8.06994,0.02435326801480872
8.07094,0.024733865018778955
8.07194,0.02446997290806208
8.07294,0.024441044406137327
8.07394,0.02459390068708466
8.07494,0.024921036026565854
8.07594,0.02476838253306156
8.07694,0.024414354179242877
8.07794,0.024050718988199264
8.07894,0.02354880065572481
8.07994,0.02339872278090855
8.08094,0.022994234962211972
8.08194,0.022198027511131077
8.08294,0.02176028651310906
8.08394,0.02164573261680815
8.08494,0.021110559027480987
8.08594,0.02034864903142221
8.08694,0.019953885409809902
8.08794,0.019845113491104228
8.08894,0.019192168497112066
8.08994,0.018650670778545986
8.09094,0.018237666000147923
8.09194,0.01828772038659658
8.09294,0.018739288831950533
8.09394,0.01900785022765442
8.09494,0.0197167128284882
8.09594,0.01993387191825482
8.09694,0.020201468594469925
8.09794,0.020315744585620504
8.09894,0.020519128433335268
8.09994,0.020683997859713147
8.10094,0.021506085278047756
8.10194,0.02222009306859999
8.10294,0.0225506235682671
8.10394,0.02213610330354387
8.10494,0.022511825057742445
8.10594,0.022880021130717906
8.10694,0.022850285076850742
8.10794,0.02259582355467597
8.10894,0.02236850992808364
8.10994,0.021987005948159936
8.11094,0.022054589688732404
8.11194,0.02192234967983133
8.11294,0.021236535704246905
8.11394,0.020798722612648948
8.11494,0.0206779326775863
8.11594,0.02105689629014984
8.11694,0.020894421058068338
8.11794,0.020578509365657305
8.11894,0.020347831993281593
8.11994,0.020312689735962338
8.12094,0.020802587485558372
8.12194,0.021217963277512616
8.12294,0.021350954366876746
8.12394,0.021091100065062818
8.12494,0.021494293942461287
8.12594,0.022485091982633973
8.12694,0.023055482097633844
8.12794,0.023617591904245793
8.12894,0.023923426715158864
8.12994,0.024054207889628903
8.13094,0.02426917046937256
8.13194,0.023973503962772223
8.13294,0.02386700360402209
8.13394,0.02420121970847468
8.13494,0.02471521719372324
8.13594,0.024734372146054343
8.13694,0.024382314511101916
8.13794,0.02483876964197772
8.13894,0.025283334841377018
8.13994,0.025039456841611046
8.14094,0.02434750829537019
8.14194,0.024184673558210586
8.14294,0.02379315573285978
8.14394,0.023865107804658045
8.14494,0.023885901651814465
8.14594,0.023280233340017456
8.14694,0.02260764351957247
8.14794,0.0223011991693082
8.14894,0.021636340068903248
8.14994,0.021009214996090698
8.15094,0.020303183422027398
8.15194,0.01919585345904783
8.15294,0.018056364700712417
8.15394,0.017533431213905135
8.15494,0.016186006773435107
8.15594,0.014983147857691078
8.15694,0.014088551132274372
8.15794,0.012938644480352491
8.15894,0.011515801840154062
8.15994,0.010454283924271496
8.16094,0.009726059832561964
8.16194,0.009189039852630792
8.16294,0.008560169197399275
8.16394,0.007676417828390731
8.16494,0.007061167356355157
8.16594,0.006529150758987289
8.16694,0.005931811853780053
8.16794,0.005597158169521188
8.16894,0.005141989741087749
8.16994,0.004782942022802448
8.17094,0.004555315114026812
8.17194,0.004277746083695071
8.17294,0.003995941455905944
8.17394,0.003803509192023543
8.17494,0.0037391798908271165
8.17594,0.0036047435947709782
8.17694,0.003505830588981386
8.17794,0.0034145700784204485
8.17894,0.003336622795194618
8.17994,0.0033387800813891753
8.18094,0.003373922922355739
8.18194,0.0033470673246453874
8.18294,0.003339715938505024
8.18394,0.0033778444560041126
8.18494,0.003512933734688249
8.18594,0.003558768959217584
8.18694,0.0036569533773619166
8.18794,0.0037606013206565605
8.18894,0.0038658117299418013
8.18994,0.003960633840773883
8.19094,0.0041632977857693505
8.19194,0.004345571986871799
8.19294,0.004445673046695289
8.19394,0.0046455335289843636
8.19494,0.004946959710808117
8.19594,0.005123078770883175
8.19694,0.005332285137955065
8.19794,0.00553195515359541
8.19894,0.005685853299049472
8.19994,0.0058293930082931765
8.20094,0.006033882429459811
8.20194,0.0062688139169710146
8.20294,0.006323261478874304
8.20394,0.006283505963463604
8.20494,0.006210421363655416
8.20594,0.00599417617400218
8.20694,0.005733668719470828
8.20794,0.005486099658984094
8.20894,0.0052426636727583185
8.20994,0.005024028295221559
8.21094,0.004867189701218902
8.21194,0.004756360615627624
8.21294,0.004730518231031751
8.21394,0.004858163496778188
8.21494,0.00491124427972898
8.21594,0.005108600568465453
8.21694,0.005357352564996863
8.21794,0.005764822241759502
8.21894,0.00626237139983397
8.21994,0.006711643017391546
8.22094,0.007244840001073616
8.22194,0.007776665151948782
8.22294,0.008377348976538607
8.22394,0.008974418060987047
8.22494,0.009588500291163992
8.22594,0.009810451821332559
8.22694,0.009775887121613256
8.22794,0.009641899488573307
8.22894,0.009408659238740062
8.22994,0.009165726004281831
8.23094,0.00903116389791227
8.23194,0.008925179670694656
8.23294,0.008911898422013759
8.23394,0.00907771488575222
8.23494,0.009261817631712254
8.23594,0.009549332659200566
8.23694,0.009878180448831169
8.23794,0.010375991474273571
8.23894,0.010646200024520058
8.23994,0.011090791342933911
8.24094,0.011921846172485756
8.24194,0.012708361149803324
8.24294,0.013189337139864699
8.24394,0.013618387355722536
8.24494,0.014004415874731484
8.24594,0.014517103008183213
8.24694,0.014967669210501416
8.24794,0.0153006732954938
8.24894,0.015280103559212657
8.24994,0.015696847632649343
8.25094,0.015958826021080383
8.25194,0.015951680878021995
8.25294,0.016093757324415158
8.25394,0.016082788927960383
8.25494,0.016221317740222264
8.25594,0.01636373572544867
8.25694,0.0161756074247148
8.25794,0.016424012468710864
8.25894,0.016911808514276025
8.25994,0.017165581606508346
8.26094,0.017408264366883443
8.26194,0.017777963467130096
8.26294,0.01793446014236171
8.26394,0.017340348635866774
8.26494,0.017613355834579045
8.26594,0.018112307386456958
8.26694,0.018274899235112593
8.26794,0.01877847272899447
8.26894,0.01920948081699562
8.26994,0.019976312947872797
8.27094,0.020283971580668105
8.27194,0.02028156922926989
8.27294,0.02030787714277315
8.27394,0.020549094704993134
8.27494,0.020662873062635513
8.27594,0.020608014743819483
8.27694,0.019845660837911564
8.27794,0.019970201354047094
8.27894,0.020524373204206796
8.27994,0.020451932476020257
8.28094,0.02048735530669746
8.28194,0.020950484228705782
8.28294,0.020788591731295308
8.28394,0.021075030390226474
8.28494,0.021301746611443417
8.28594,0.022060116928821764
8.28694,0.02239036010324727
8.28794,0.02218837867488678
8.28894,0.021961214164985903
8.28994,0.022312007525036617
8.29094,0.022693078379821607
8.29194,0.022765729739769605
8.29294,0.0227836658145293
8.29394,0.02294871457597965
8.29494,0.022404461619386175
8.29594,0.022885514195170185
8.29694,0.023216943533415947
8.29794,0.023632246384256334
8.29894,0.02313034970786757
8.29994,0.023802860967005977
8.30094,0.024047313736539913
8.30194,0.023848292513670794
8.30294,0.024017589339621594
8.30394,0.024160846065258736
8.30494,0.02420733471589358
8.30594,0.024261300539389255
8.30694,0.024361542198540826
8.30794,0.024598519544821614
8.30894,0.02441522857873234
8.30994,0.024798128827203204
8.31094,0.024872926296199735
8.31194,0.02477309208491865
8.31294,0.024905597626889948
8.31394,0.024845835063804222
8.31494,0.02467340348458597
8.31594,0.024584428931169668
8.31694,0.02485734980724501
8.31794,0.02519449614751987
8.31894,0.025260420968283542
8.31994,0.025159746285544047
8.32094,0.025195823219450648
8.32194,0.02570334199049234
8.32294,0.025411446898822066
8.32394,0.02533140222842375
8.32494,0.02579749412610529
8.32594,0.025936136964783647
