SampleId,Group,HarvestYear,PC1,PC2,PC3,PC4,PC5,PC6,PC7,PC8,PC9,PC10,PC11,PC12,PC13,PC14,PC15,PC16,PC17,PC18,PC19,PC20,PC21,PC22,PC23,PC24,PC25,PC26,PC27,PC28,PC29,PC30,PC31,PC32,PC33,PC34,PC35,PC36,PC37,PC38,PC39,PC40,PC41,PC42,PC43
32,G6,1404,502.20043131685475,-506.3334464460593,-93.77819273267541,-216.18410722909286,-130.12905432825897,221.31055082876694,90.2889733148758,23.78743049119561,40.99275594083621,144.18459138999393,-26.567024976832304,-16.68720583596517,-5.785993415384572,-82.06451370775753,10.985123449995836,-77.61204083982702,27.031676011613243,15.60322815663,-22.45506899889016,-37.20061129411313,-25.48147170526659,36.74678615606566,-34.11526366610979,15.583558361065226,-18.6499299505105,-0.9715778310763216,-1.9840642366695105,-3.399739829400851,-21.75501296770578,-15.596705207507577,-3.541640401126437,23.66751931467435,19.703345707332193,-3.6780190116121663,-0.7861680285879005,-10.259933992334338,2.3145688913781024,0.786804768872895,12.400233630655963,5.887924865831669,12.08552393151845,-5.009383758270145,-6.944163797906662e-13
33,G6,1404,11.144150863446399,-323.7961028649745,100.49899842667628,-126.98114049251355,106.56230671778556,274.32610088799936,65.81860131728018,-41.27763197778554,45.54434626079336,130.82779278956417,-128.77996880523713,58.25643634245905,-75.92639962732997,-47.417109528234604,-118.81625877029676,-58.18905376602549,-36.927407864870844,-3.9318959583907143,12.966772815424655,-26.718820262914186,24.12603788200726,27.992838766871774,-8.040715884998914,10.592550805291681,-3.04932990570333,11.785206802888116,11.169406266388874,-24.214543888281373,20.582155105565757,4.33818152651413,-2.127849449125084,0.0031854633531984296,-14.4203319430395,19.702157718301518,-5.789822709218384,8.324367930808851,0.037455454563940914,6.31828453827787,-15.583068197373073,-4.244396072255788,-6.0072081277502125,2.3251648177368716,-6.944163797906753e-13
34,G7,1394,127.34297219828052,938.3359293726808,136.23585118822527,-33.52400871485535,-25.626460265890543,-46.131957470184936,-64.31880141634626,18.082294723262187,158.11540205640057,34.60225128246789,51.02828413469958,-50.36898338684441,60.9225282883115,11.484543464734498,42.710351539112224,-1.0813341687710767,9.799265799905786,62.398188125430295,-7.987793502304758,-32.933567131112994,75.65112057663241,26.87639225984511,3.7371398840379824,12.963808505598777,5.2729306325638055,-2.9429734763282673,7.417369701658043,19.559930866982093,-16.890490459866513,8.219730354439656,24.432623821366168,20.494602339062766,-3.697927278598506,-1.0619144218876777,-6.36418120320968,-7.437943433295601,0.19122624821815448,-6.425537876709815,-9.830129819910068,-12.429985296029981,-6.1335700492756,4.020442637417816,-6.944163797906775e-13
36,G7,1394,-365.1691738084259,-274.32816994295763,-747.9311874687686,-9.815758822219136,-411.65403040721924,154.85369263301607,-352.2790986376273,-209.11206813605844,-133.46560851160277,10.963777685041446,26.909729880057522,31.750862068158074,161.9351298341669,34.52362967704708,-89.4711603714662,52.726526667029475,-9.096875114196449,19.48686632450465,3.922568082590386,14.761731740920744,3.65976094178414,24.96430400555424,-15.478226822205643,14.855752127518997,10.799946499336844,5.664364949030854,-6.879419359118219,-8.956037295247027,-0.9528398784882903,-3.727659844857913,-0.10007965866667026,-3.916591963409758,1.6979135770885547,1.7396508946149971,4.580705913424781,-1.9859450889312726,-2.4161265077586918,-1.7521104621723602,-1.0001719343762658,0.260895596875182,0.44642586965043435,0.6616416562970201,-6.944163797906723e-13
37,G8,1394,61.50742733638182,-402.7010710644174,134.42625924803625,445.1203270915715,31.413890712892336,78.31520346078385,140.12578816242223,2.9449983779168902,-68.24565093755028,-134.04092309397527,-6.8077160657284725,29.8091258267656,34.20472104917301,-2.786311017672552,-13.43019392816757,40.22217979841941,34.95471492367556,24.192098532248956,27.84624006835541,34.91957078583582,7.53792418714332,45.43970680738731,30.759876385546516,-23.99069072572903,-5.196925078574467,5.989816473325731,1.5591065402717286,-3.808253976895663,-5.7755784090559725,0.7080178691277232,-21.62476657711305,28.583803655107545,1.695900968099523,-20.557037209372922,-9.699751035579323,7.225390912672469,8.194866292557725,14.637505344427678,-8.977987086793163,2.619382900953434,-6.068339982366474,-4.793381172053575,-6.944163797906719e-13
38,G8,1404,966.2752548241544,-154.5163376850017,103.36418959507081,92.6315674168433,-269.26335888433596,365.5957734882885,-34.83149468843399,228.54117849666332,-186.49108358419292,-16.089175407894068,96.42717770187913,-33.268633113661515,-4.872598880559366,-101.91657779677396,19.171431037176056,16.290094819481553,5.870017148400811,-18.9635035572113,-31.163053293660887,26.288896629592916,54.325919217014565,-48.25825024559923,14.921482504734978,-30.89582817521421,-29.002431406123527,18.780718728208363,-4.076642963227632,-1.3702356567688787,-5.488276071536849,2.661746155298297,4.775022596648837,-9.519079131741712,3.854042322371947,11.216398818092504,-1.4679541331199246,-5.66690934611347,-1.2078174891775344,1.809135142529158,-3.878698196792531,1.6690471295754887,1.0102250698313135,3.1220424112099994,-6.944163797906748e-13
39,G9,1394,65.48925498438439,650.1480242960773,-34.26666800987484,-168.25239710911802,-221.55937515612408,137.53268061225026,78.8322047204574,-18.541616141495023,106.80344475588956,-119.83741999302265,19.240735832942722,-50.04919237623859,-32.55099392495831,-34.06025265877817,11.762716298583918,-17.64536682934993,-4.286944983719928,19.281999855965022,49.290580118859076,-4.011231457467375,7.070523081001659,13.00416085415069,38.54536431149853,57.14958652659092,3.6936192894852966,-10.744995269674263,7.548975057196468,15.8878248679892,6.393181406136028,0.3304171326020015,-2.81341182726636,-20.001543188770476,12.74578700342839,4.622145536285963,4.99642243020579,-0.3496429810706541,2.0438683635556862,9.977450775369112,5.633735466297311,21.229620534314996,-13.369349464461278,1.1940430531996762,-6.944163797906725e-13
40,G9,1394,-916.4423934166103,-21.526942024095554,-301.11913874219977,152.78669848655304,44.24614188288523,-16.665788811567445,21.603554511427646,123.28647399059787,-201.15775968467554,-13.420582566174591,-56.215692921453744,48.56397554125634,-85.06399189013224,-32.19462815163434,68.62095316472927,-53.180755274714784,-77.87667323537877,81.54096524331774,66.3081189593152,48.81382525886309,-15.331490403280993,9.780269751658988,-8.775700280121084,-1.0607041030701228,11.035730905374045,-21.912105162079033,-8.831777659854364,-3.7143596516003883,3.269515927400134,-10.382729369282517,15.697166147497455,1.217581368482367,3.1166536710702872,-2.48127273418422,10.149005296843015,-9.01405959433366,-6.495024199408488,1.0791046597980156,-3.562562744676072,-7.206917515982231,3.974079771538269,5.446883679008544,-6.94416379790672e-13
41,G10,1404,-397.0171191430274,-354.97478733010865,-164.42296706272637,-288.61516473044844,215.99756734717707,10.994437737729063,-13.209572904394673,89.53222348413908,10.105139299344913,-29.780131286914393,-2.930819579940353,-7.18951830620737,-24.710369008466476,46.58010021211994,23.040486143785074,22.947623357269382,8.167556646133354,24.68439097247213,-24.484801821152896,48.59853553845434,-1.1475036022911973,32.89820756437597,-14.93009377883656,-10.631455408521136,-0.17610637888387448,-6.691851269722117,29.748439948730418,-6.497202746266608,-16.032155684868226,0.9430971356824267,-6.645374377909546,-16.174286580394828,8.326011995076207,11.163307412741727,-5.7617266334030734,2.6879401057477534,22.947511218439672,-23.907996366101127,-9.274415355622697,9.544747699196238,-0.847959894489984,-3.448623325567227,-6.944163797906775e-13
42,G10,1404,-659.6007297232944,-359.2401366323327,-364.8671974476546,-177.5241151954424,-81.22536172211919,-56.18438395719211,39.93835189542262,-96.10839248446224,-16.933370769346705,-192.29526309125515,-98.65847457735339,2.617696736633546,13.633271617934739,-36.85913970746339,60.475971338936354,-18.813374019526233,-3.9812144610860245,-12.772668303720875,-7.785312458045087,-85.98785503964326,2.9325445979916864,-42.7945144108397,14.190296048562713,-37.94141544602296,40.85862026929813,-13.270567002965155,-1.242685742979845,-2.936058693511045,-2.7458195872817224,4.787689530169776,-14.584937532050876,2.9285041210142104,14.235144149330479,9.49441408056985,-2.785724439115821,-8.551204693691808,1.2664122300457545,0.8402965205149726,-12.583327685224704,-1.4085836599223371,2.526590279832874,-2.2293464683793967,-6.944163797906784e-13
43,G11,1404,-811.340261659014,-184.47962155818837,129.837383900244,-279.4407519950392,209.4258571260182,-19.053303682189867,-18.438386963581905,56.520956643845736,-57.81102829370816,29.758923650116426,30.90717239281934,-92.6828181179092,19.73110936596125,7.602577002565553,9.080534660931209,69.40353598351955,31.75005845595194,12.788414450256445,-27.404169667382636,-25.440660412230955,-17.188130139390214,-8.528172663464046,0.06684434567147443,1.5831177402832748,11.898199588851346,6.931345445048717,12.03005024770879,-21.78003936126544,8.577332500526438,-17.490434517798754,5.923477438220518,7.9688994519038925,-12.300692143409329,-9.018277744079013,-0.2301328039583715,-3.5315627948418418,1.7390073483401842,7.868927640110817,-0.19440290405773492,13.686467645218215,3.1920376742618632,27.161410316374702,-6.944163797906679e-13
44,G11,1404,-450.2333168655925,-486.04588934372407,-34.84886023548727,-214.32211381821668,153.87088203581015,128.94383894327544,56.174611502535164,96.26731940301376,-31.670832910413143,-36.01585896140546,15.957705443003134,-70.37512250096691,16.35822183736652,-5.091581675026484,0.6067607084446798,53.52391173406299,17.36880283074334,-5.995847375500723,-23.54225008055633,-10.321985843661448,-5.560607223269951,-7.039153992811661,15.21224132854749,19.70678179868447,22.13818701587245,6.962961642031773,7.0845518397461635,-11.462392259077651,13.467745192766392,-22.526941745934373,33.761053094022884,-4.956371895676604,-11.050459337444892,-8.460070409354165,4.945848495030581,-1.5822938734418728,0.8410365214299101,5.933578535420787,0.5632823820155644,-4.663573919219655,-1.71183496497192,-25.934925459889545,-6.944163797906733e-13
