PPM,PC1,PC2,PC3,PC4,PC5,PC6,PC7,PC8,PC9,PC10,PC11,PC12,PC13,PC14,PC15,PC16,PC17,PC18,PC19,PC20,PC21,PC22,PC23,PC24,PC25,PC26,PC27,PC28,PC29,PC30,PC31,PC32,PC33,PC34,PC35,PC36,PC37,PC38,PC39,PC40,PC41,PC42,PC43
0.510998,0.0012661058943855739,-0.0030915802681822113,-0.007858024697742532,0.00014439074756753955,-0.0017250152170006268,0.006867826134797995,0.006581692181548666,0.008665745314539395,0.006368081262995581,0.0008004278416911488,0.0002867276724874184,-0.006682307984326773,-0.0035642628228002332,-0.008767910134654177,0.002416004851893691,-0.0021464398542218295,0.004682883774648316,0.012126386288843292,0.0039990169231048115,0.0002573172573502607,0.004843990802119033,-0.0006949275762650432,-0.007218677081897201,-0.002668334890368818,-0.00610560002632687,-0.007463202617821063,0.007615030825578762,-0.006681255149130006,0.0061245085997876595,-0.0026019390201450134,0.009298773242944857,0.02281673439670347,-0.0006185184447628739,0.0050089885328115785,-0.003383265436585482,-0.005443291485513865,0.01586848462472534,-0.01583312500609485,0.00577864974615751,-0.004604675041987004,-0.01252431911635421,0.0010473805973651787,0.014723869166525355
0.511998,0.0012641339531341983,-0.003086257406049409,-0.00784206255907758,0.0001274167142299902,-0.0021290067528727777,0.006882887968843679,0.006812895113029045,0.008517213217069781,0.006086219121297446,0.0008500053838721623,0.0011508416929219799,-0.006379357531104661,-0.0028903307506200526,-0.008229883530431997,0.0011640462931799208,-0.0027758659228914744,0.0031866118906216023,0.010955683651968258,0.0027124856088521316,-0.0017034602399631663,0.001855234617852369,-0.0024686516618175657,-0.006453740624026692,-0.0009158693676924799,-0.007385490143721393,-0.005936039205512971,0.004206599993342055,-0.003242492929745415,0.005527352407624407,-0.0029956660238452996,0.010685452283130283,0.018661428065839654,0.00351614888371346,0.004499155317970687,0.003776981536497351,-0.0033797649965706307,0.0170038861409676,-0.016820364382236788,-0.0023304781790905987,-0.006465038215685973,-0.014914278521433861,-0.0053209494763490186,0.010699062028290166
0.512998,0.0012745789073916403,-0.0030867515652463168,-0.007936000825621542,-0.00016073930607734996,-0.0017466124156597892,0.006535373543631766,0.006614003369966126,0.008488471006309947,0.0058080945536267276,0.0009492273862324852,0.0008709572875042164,-0.00475088005671265,-0.0029035949589127277,-0.009047306414716232,0.0011883363024179283,-0.0017953889674207758,0.0027002262642583526,0.013207062286149329,0.0036155032463532077,-0.0015451515426065628,0.002813050680526594,-0.0011102433239250631,-0.01020374040171017,-0.0026690395087426728,-0.004408144309637779,-0.008742634150360872,0.0021496681450747144,0.004553021513059308,0.0025549149845626585,-0.003604429334450847,0.0072495980375688095,0.009017311875242481,-0.0027158246692338237,0.004868404502047345,-0.0008289974641949882,-0.010041787476503482,0.021753704351229374,-0.008711090464284685,0.002798961469285992,0.001193322131486322,-0.02334099877125829,-0.005239711924126347,0.011710877486651197
0.513998,0.0011860584500882623,-0.0031158478717927805,-0.008004910799991797,2.5022466046766023e-06,-0.001890522848607774,0.006603142295193312,0.00650776561541887,0.008147896567031805,0.0066117232596527966,0.0012252367083524405,0.0011687425514941673,-0.005351787858735298,-0.003600135825973857,-0.00840283576863178,0.0010747544248539932,-0.0017569476874398822,0.003962718623079514,0.01230287982367527,0.003703583617085766,-0.002567412293323526,0.0018068645042545,0.00046003683245226363,-0.009292928135642357,-0.005905932338054713,-0.003911949025179731,-0.011163237805371755,0.003717540592637192,0.004396001110367722,5.3297771071892684e-05,0.003527032102648616,0.010733823709311722,0.007057058756594354,-0.0030828448140189533,0.00756475584368852,-0.004347102536955281,-0.013218400256552295,0.022929789683850243,-0.01149707982922774,0.012742610844928415,0.002324876234346947,-0.018978122505422176,-0.006955821585757007,-0.04368697412969294
0.514998,0.0011246712892396182,-0.00323865432774547,-0.008132074490131994,4.7048114480599345e-05,-0.002483262169257307,0.0064960997792733845,0.006563472266780682,0.007809098676787774,0.006435039504437507,0.0013804664859478355,0.0015133899804435293,-0.00548405811303644,-0.003508092788399375,-0.008923561194402093,0.002309421023161024,-0.002828689684051823,0.005317605020265311,0.010088958771022985,0.006520810978112094,-0.001966561999051444,-6.049766557644384e-05,-0.004175074939296403,-0.007932139961786646,-0.005259512403370505,-0.005122780124104391,-0.012786721807492827,0.005086301157933638,-0.001548691599551559,0.0007013712649343326,0.00645691540309778,0.00786398012752204,0.01013995703979359,-5.392014553389035e-05,0.0017450358025451252,0.0016255271207864588,-0.019917781951839526,0.0175545518119637,-0.014128837585765355,0.02286072978007267,-0.009338281379150815,-0.016717006335954705,-0.001019596139400748,-0.010646972467942308
0.515998,0.0011328650786032602,-0.003263827321793918,-0.008075949249983332,-0.00021412175674493747,-0.0026059152079878343,0.006371443984942949,0.0066226931534903825,0.008138443621835514,0.00619376663301111,0.0013869306668200653,0.0017872106027240408,-0.005416215291567821,-0.002775531576646778,-0.008834761677346821,0.0031768939019778887,-0.004079057941923607,0.0033821442066823536,0.010875917624737474,0.004449029402108317,-0.002226118390787519,-2.716582086301038e-05,-0.007426392203982323,-0.008365568684538907,-0.006127584693592974,-0.004360702831959826,-0.01202065141272278,0.005852918274690261,-0.0032547654385894392,0.0028826608854648893,0.003335799080768076,0.010442693404429297,0.009819955538438384,-0.0020796121067981716,0.0004611352092826899,-0.0022059958264784353,-0.01426528141742567,0.013505535185313609,-0.006719474534907362,0.013735573760650778,-0.007269197964318652,-0.018000514400479086,0.004024486461661468,0.0250038222875752
0.516998,0.001115952798898594,-0.003205335854547867,-0.008050936828591515,-0.0003825470859249569,-0.0020749718291246245,0.006549403416079825,0.0067004945494869425,0.008508082234582466,0.006226804984338491,0.001214710007575561,0.0020236939272021606,-0.006533105804390471,-0.003020167553366239,-0.009909298017585388,0.002209269142520427,-0.0030477847542585332,0.0034108505812343714,0.013873577509684008,0.004924096421853696,-0.0017150436712105516,0.0009962294452416345,-0.003976932394662787,-0.007289315667900258,-0.004289123108391678,-0.0026207733361247325,-0.011051185971108372,0.007454894628616975,0.002693595773165852,0.0030482240977630897,0.003001977345443438,0.014140357396018632,0.006659267010906376,-0.004188949967810988,-0.00012755026293520343,-0.004181485944820918,-0.006761973405958136,0.019270989458829702,-0.006015974113788178,0.009992071883383398,-0.011859054333914201,-0.012462571231103682,0.0028933766303434034,0.04624344896335755
0.517998,0.0010089933251169806,-0.0031741409475774993,-0.008171119115847779,-0.0001607774780807157,-0.0018088453238791432,0.006812417192446049,0.006238519645653326,0.009114233390747602,0.005979928073675758,0.0009534338772946467,0.0019732631408255607,-0.00535286349218671,-0.0034112863065154093,-0.011016924018215635,0.001394047118866794,-0.0025050672833533565,0.00578547124992102,0.014337516173837984,0.004549461336457571,-0.0020133710892927116,-0.0009080593724878457,0.0005432721944508731,-0.0056617921728626015,-0.002688859767512193,-0.0013213544605388044,-0.00987434577141107,0.006634901715032241,0.00461524831482102,0.0026429663892743767,0.0026386764887252534,0.011665835648465963,0.007868321385669235,-0.0024160576837928436,0.002209125399549787,-0.004667219374924645,-0.008693126013330072,0.017293656655285917,-0.0039735130457957055,0.01176319441973727,-0.006009421242129889,-0.007931884257252456,0.01487590112346311,-0.03786321229369865
0.518998,0.0010822141664556877,-0.003207848183449286,-0.008236956588807437,-0.00024730782779128376,-0.0020371703562360173,0.006385795910242663,0.00638857443451984,0.0087096341213826,0.006226280687312407,0.0009810405083956252,0.0020998210445026485,-0.005284572302749629,-0.0026134407759819743,-0.010415037601342934,0.0015741381772477639,-0.0027135686033738365,0.007454381714588919,0.013457064660101251,0.0022658790346436882,-0.0002651913630699589,-0.004883781128286502,-0.0007533446062115169,-0.00436747433762076,-0.0049766168908684195,-0.005355236770617171,-0.00880655673426439,0.004757705643035916,0.003507475206205413,0.0020464235119014387,0.0048314029733179074,0.01361351900539907,0.010688243017807086,0.00497465714699459,0.006999136788105379,0.003044189957981931,-0.004947956495476735,0.019503939445399306,-0.011228496180208391,0.005394053375412592,0.0029772160466711647,-0.008784128729756492,0.018463654339692583,0.02636290715879314
0.519998,0.0010646243238042492,-0.0030339238317675012,-0.008170717577066543,-0.00017150329569170462,-0.0023122282823280983,0.006246602435136673,0.006542964560041163,0.00872732408274508,0.006670641112868645,0.0008603762617633465,0.002004897965024591,-0.005415553249692007,-0.0024664735524479345,-0.009362115039225637,0.0012545911775486754,-0.0007160027727011778,0.005355207192438034,0.012023342063365727,0.002693505087282874,-0.0009638301188533095,-0.001731399220994109,-0.002454369041973264,-0.006873719806173737,-0.006550501308466996,-0.00535103678375096,-0.012028953177342606,0.003787074625484851,0.0038093418656034313,0.0005160591045738072,0.005938428926609808,0.012396423970373324,0.003794248612238671,-0.0030108265343197073,0.006012151533702711,0.0005957286333008869,-0.001068234048686176,0.01924983156257627,-0.01180299980344655,0.004699486460170257,0.010823473965336203,-0.008023199252265951,0.0077156872369464925,-0.021948518506725925
